id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1159156906048909364,tranquilidad y céntrica,499867697,Izaque,CAMINS AL GRAU,CAMI FONDO,39.464155994913796,-0.3526655584573746,Private room,72,1,4,2024-08-07,1.11,3,267,4,
1159175703487832698,"NUEVO Apto. A - Cerca del metro, la playa y Turia",546607750,Dmitry,ALGIROS,CIUTAT JARDI,39.47233855422228,-0.3477121588607779,Entire home/apt,121,1,8,2024-09-10,2.07,3,148,8,VT-54413-V
1159261665904250171,Habitación Amplia Valencia,443889032,George Harrison,LA SAIDIA,TORMOS,39.49162028678336,-0.37487223744392395,Private room,60,1,2,2024-07-21,0.63,2,178,2,
1159272952794099688,Habitación Comoda Valencia,443889032,George Harrison,LA SAIDIA,TORMOS,39.49162028678336,-0.37487223744392395,Private room,44,1,0,,,2,186,0,
1159316730511158203,Grande dormitorio cerca centro,465324815,Elodie,EL PLA DEL REAL,MESTALLA,39.47247938220882,-0.3542298124656629,Private room,32,5,0,,,28,269,0,
1159374386856684203,Apartamento Yecla,361974031,Patrick,ALGIROS,L'AMISTAT,39.472835768385046,-0.3498299355681957,Entire home/apt,123,1,7,2024-09-15,1.78,5,14,7,
1159389664593714409,Gypsy Budget Room,1315486,Roy,POBLATS MARITIMS,BETERO,39.47253015635285,-0.3366290926602441,Private room,47,1,0,,,12,165,0,
1159407533696768415,Apartamento en plaza del Carmen,577567578,Lara,CIUTAT VELLA,EL CARME,39.479125,-0.3780409,Entire home/apt,105,2,3,2024-08-24,1.36,1,304,3,
1159420093798927297,Apartamento cama matrimonio Lebón,578264826,Dorma,CAMINS AL GRAU,CAMI FONDO,39.46472,-0.35181,Entire home/apt,126,4,1,2024-08-30,1,5,29,1,
1159525425110862576,Cerca del AVE Joaquín sorolla,578296303,Ruben,JESUS,L'HORT DE SENABRE,39.45488,-0.3882815,Private room,46,1,13,2024-07-22,3.36,1,166,13,
1159841603367099136,Stylish Room in trendy Patraix,53055407,Selina,JESUS,L'HORT DE SENABRE,39.44978,-0.38962,Private room,35,1,12,2024-09-16,3.30,1,155,12,
1159939895881295011,New Calabuig Apartament 1,578379703,Eric,POBLATS MARITIMS,EL GRAU,39.459962,-0.3331174,Entire home/apt,241,1,6,2024-08-25,2.07,5,27,6,
1159978478622998688,Excelente habitación con terraza,179848215,Aurelio,JESUS,LA RAIOSA,39.45497,-0.38529,Private room,,20,3,2024-08-06,0.93,5,7,3,
1160026300482726371,Gypsy Budget Room,1315486,Roy,POBLATS MARITIMS,BETERO,39.47438,-0.33547,Private room,47,1,0,,,12,165,0,
1160104494802640093,Las Arenas Suites 1,566747909,Alicia,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4656902,-0.3321733,Entire home/apt,107,2,11,2024-09-03,3.24,3,251,11,
1160119280487099731,Estudio a 50 metros de la playa,534161844,Jose Luis,POBLATS MARITIMS,LA MALVA-ROSA,39.48111865121532,-0.3271319721990284,Entire home/apt,106,2,14,2024-09-15,4.12,3,350,14,
1160174581723171137,Home with pleasant ambience.,578222475,Gurvinder,ALGIROS,L'ILLA PERDUDA,39.468002258593444,-0.34025564789772034,Private room,49,2,0,,,1,269,0,
1160203208293717269,"2 ""Descansa en tu Habitación en Valencia - Airbnb""",488881832,Maik,ALGIROS,CIUTAT JARDI,39.47162122518659,-0.3457623328652472,Private room,27,2,10,2024-09-13,3.53,4,77,10,
1160333700372324469,Buenos Aires Blues,487327510,Vlc,L'EIXAMPLE,RUSSAFA,39.4615498,-0.3771344,Entire home/apt,122,2,1,2024-07-29,0.58,1,232,1,
1160406849136331120,"Piso completo, dos balcones",578389331,Miguel,JESUS,SANT MARCEL.LI,39.4445977,-0.3896614,Entire home/apt,73,3,4,2024-09-06,1.69,1,158,4,
1160575068007386927,Precioso apartamento en la playa,398852826,Carla,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46734,-0.32998,Entire home/apt,101,2,11,2024-08-23,2.82,3,81,11,
1160628548023172348,Barraca cuádruple al mar,567016861,Coroa Gestion,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46413932276319,-0.324281593372951,Private room,105,1,2,2024-08-30,2,4,146,2,
1160640048289559887,Casa Playera 2H/1B Valencia,503645334,Housingvlc,POBLATS MARITIMS,LA MALVA-ROSA,39.48271,-0.3268,Entire home/apt,141,11,12,2024-09-13,3.30,6,183,12,
1160793284826958392,Luxury Apartment in the Center 2-4P,503645334,Housingvlc,EXTRAMURS,LA ROQUETA,39.4660728,-0.3806823,Entire home/apt,125,3,1,2024-06-09,0.29,6,224,1,VT-55121-V
1160841573714887455,habitación con baño privado,154659186,Julian Ignacio,CIUTAT VELLA,SANT FRANCESC,39.46816,-0.37927,Private room,,32,1,2024-08-28,1,14,0,1,
1160852827177389976,Luxury Apartment in Center 4-6P,503645334,Housingvlc,EXTRAMURS,LA ROQUETA,39.4660728,-0.3806823,Entire home/apt,172,3,0,,,6,119,0,VT-55121-V
1160856627994263178,Luxury Apartment in Center 8 P,503645334,Housingvlc,EXTRAMURS,LA ROQUETA,39.4660728,-0.3806823,Entire home/apt,307,3,1,2024-06-18,0.32,6,111,1,VT-55121-V
1160920925623369016,Mestalla River Apartment,1180427,Marcos,EL PLA DEL REAL,MESTALLA,39.4700365,-0.3573164,Entire home/apt,128,1,1,2024-09-05,1,1,279,1,
1160926624076123475,Aire,343064389,Raul,POBLATS MARITIMS,NATZARET,39.451428663816074,-0.33376503735780716,Entire home/apt,150,3,1,2024-06-03,0.28,2,257,1,
1160973979755420274,Loft Apartment Vent de Vela 5,577271195,Estudio Macoa,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.473895,-0.3330854,Entire home/apt,94,2,17,2024-09-12,5.54,7,305,17,
1160975864585402512,luz y paz para trabajo y ocio.,343052274,Mònica,BENIMACLET,BENIMACLET,39.485786535136434,-0.3564451262354851,Entire home/apt,92,10,11,2024-08-28,4.46,1,257,11,
1161318539430784176,Artes y ciencias D with fast Wifi and terrace,524635391,Ayres,QUATRE CARRERES,MONT-OLIVET,39.45900899999999,-0.3620558,Entire home/apt,99,5,2,2024-07-11,0.59,7,251,2,
1161329096169736810,Valencia Malva,504135820,Terka,POBLATS MARITIMS,LA MALVA-ROSA,39.48098693253016,-0.3281682664846171,Entire home/apt,119,15,0,,,1,16,0,
1161352112892374255,Tierra,343064389,Raul,POBLATS MARITIMS,NATZARET,39.45011039365527,-0.33426661044359207,Entire home/apt,119,3,2,2024-06-29,0.55,2,195,2,
1161358400784896540,New Calabuig Apartament 2,578379703,Eric,POBLATS MARITIMS,EL GRAU,39.46107166969119,-0.33275178324082383,Entire home/apt,126,1,4,2024-08-21,1.40,5,15,4,
1161360060093376694,"New Loft park central, biopark",211991268,ValenciaGUEST,CAMPANAR,SANT PAU,39.47481984421611,-0.40941048270975355,Entire home/apt,98,1,6,2024-08-31,1.65,83,16,6,
1161361305294130960,New Calabuig Apartaments 3,578379703,Eric,POBLATS MARITIMS,EL GRAU,39.459962,-0.3331174,Entire home/apt,241,1,2,2024-08-20,0.63,5,26,2,
1161365248138607763,New Calabuig Apartaments 4,578379703,Eric,POBLATS MARITIMS,EL GRAU,39.459962,-0.3331174,Entire home/apt,316,1,2,2024-08-21,1.25,5,26,2,
1161367664904304279,New Calabuig Apartaments 5,578379703,Eric,POBLATS MARITIMS,EL GRAU,39.459962,-0.3331174,Entire home/apt,268,1,3,2024-08-18,1.38,5,26,3,
1161378604662524107,casa bigotes,379417605,Rafael,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.463604361877685,-0.3302480076404725,Entire home/apt,96,1,0,,,1,260,0,
1161390754074939953,Piso en el centro de Valencia,104348482,Pilar,CIUTAT VELLA,LA XEREA,39.47457821759911,-0.37027148739929433,Entire home/apt,97,2,12,2024-08-29,3.08,8,251,12,
1161405136389666809,Cómoda habitación con terraza,179848215,Aurelio,JESUS,LA CREU COBERTA,39.45233918034024,-0.3852877068184428,Private room,,1,4,2024-07-14,1.09,5,0,4,
1161410982867099771,Bedtime Suites 2 by Concept Flats,432981976,Joan,LA SAIDIA,MORVEDRE,39.48374,-0.37496,Entire home/apt,140,1,0,,,30,329,0,
1161420632526750389,Apartamento de lujo en la playa,515224671,Mikel,POBLATS DEL SUD,EL PERELLONET,39.30648,-0.29625,Entire home/apt,,6,1,2024-07-29,0.58,1,0,1,
1161430075323695334,Esteve Silence 3 dormitorios,308967204,Coroa Gestion,JESUS,LA RAIOSA,39.4572,-0.38526,Entire home/apt,80,30,1,2024-08-27,1,24,188,1,
1161441145838964351,Noja Suite,12044109,Invalencia Flats,CAMINS AL GRAU,LA CREU DEL GRAU,39.46103,-0.34785,Entire home/apt,131,1,9,2024-09-04,3.10,28,345,9,
1161532081483875012,"Habitación-terraza, muy bien comunicado Benimaclet",78083527,Estela,BENIMACLET,BENIMACLET,39.48370728247404,-0.356755897437834,Private room,,2,9,2024-08-26,2.65,5,0,9,
1161563015209774809,Lujoso apartamento #centro de valencia 3huesped,576635271,Erika Paola,L'EIXAMPLE,RUSSAFA,39.46491225097159,-0.37626326224073997,Entire home/apt,129,2,2,2024-06-09,0.56,4,175,2,
1161571717302840469,Piso centrico valencia x la estación norte,576635271,Erika Paola,EXTRAMURS,LA ROQUETA,39.46431699572493,-0.37818749828257087,Entire home/apt,127,2,1,2024-06-03,0.28,4,175,1,
1161571858345179580,Remarkable 3 bedroom Apartment in L'Eixample,439074505,Travelnest,L'EIXAMPLE,LA GRAN VIA,39.46532726170838,-0.36990744698737965,Entire home/apt,360,1,6,2024-09-01,2.25,3,337,6,VT-46481-V
1161572106235091802,Impresionante Loft con Terraza,578834646,Silvia,PATRAIX,PATRAIX,39.46126836474031,-0.3918676801803805,Entire home/apt,196,1,9,2024-08-13,2.41,3,189,9,VT-54066-V
1161573382409478482,Favara Suites B by Concept Flats,578835111,Amaya,PATRAIX,PATRAIX,39.46093919382618,-0.3929031244093312,Entire home/apt,121,1,14,2024-09-14,4.08,1,311,14,VT-55686-V
1161590236193115788,Modern seaside apartment,578836914,Tina,POBLATS MARITIMS,EL GRAU,39.45831,-0.34034,Entire home/apt,,2,7,2024-08-26,1.98,1,0,7,
1161607797150415275,Bright 2br apartment in Downtown,791187,Inés,CIUTAT VELLA,EL PILAR,39.472183818690446,-0.38045644490568703,Entire home/apt,,4,2,2024-08-16,1.46,6,0,2,
1161629210380798719,Loft Apartment Vent de Vela 4,577271195,Estudio Macoa,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.473895,-0.3330854,Entire home/apt,113,2,21,2024-09-11,5.58,7,322,21,
1161660491263715716,Malvarrosa Suites,501323625,Hector,POBLATS MARITIMS,LA MALVA-ROSA,39.4791,-0.33243,Entire home/apt,111,1,9,2024-09-09,2.48,7,245,9,VT-54892-V
1161667455320977596,Malvarrosa Suites 2,501323625,Hector,POBLATS MARITIMS,LA MALVA-ROSA,39.4791,-0.33243,Entire home/apt,107,1,5,2024-08-28,1.46,7,245,5,VT-54893-V
1161694900605734214,habitación privada 3,578880443,Hennadii,L'EIXAMPLE,RUSSAFA,39.459419084875854,-0.3742169414224472,Private room,46,1,2,2024-08-28,0.58,5,263,2,
1161728755066729473,Blue - Estupendo loft en Valencia,546305160,Barbara Andrea,CAMINS AL GRAU,AIORA,39.46407,-0.34408,Entire home/apt,96,2,14,2024-09-02,4.16,2,136,14,
1162048125501090025,Apartamento Artes Gráficas,37122909,Marisa Make It Med,EL PLA DEL REAL,EXPOSICIO,39.4761407,-0.360436,Entire home/apt,,1,9,2024-08-27,4.03,11,0,9,VT-55323-V
1162117222203616387,Coliving en Valencia centro,504121118,Arnau,L'EIXAMPLE,RUSSAFA,39.46384986133129,-0.3763340707499019,Private room,28,31,0,,,7,197,0,
1162121042561020363,Habitación recién reformada en Valencia centro,504121118,Arnau,EXTRAMURS,LA ROQUETA,39.46582,-0.37803,Private room,27,31,0,,,7,197,0,
1162125255500054935,Private room in Valencia downtown,504121118,Arnau,EXTRAMURS,LA ROQUETA,39.46377178815144,-0.3779120547003426,Private room,28,31,0,,,7,253,0,
1162129845171903217,Exterior room in Valencia downtown,504121118,Arnau,L'EIXAMPLE,RUSSAFA,39.46456,-0.37602,Private room,24,31,0,,,7,107,0,
1162230457640759501,Litlle Home,529001882,Grace Kelly,EXTRAMURS,LA ROQUETA,39.46480354521451,-0.3803162385856046,Private room,35,1,7,2024-09-08,1.81,4,0,7,
1162253799360552717,Oceanografic 3 bed Valencia Bergous,579016729,Davide,POBLATS MARITIMS,NATZARET,39.44834737680713,-0.33470539494707574,Entire home/apt,106,2,10,2024-09-05,2.61,1,169,10,
1162307457533655577,Estiloso Apartamento con Terraza,578834646,Silvia,JESUS,LA RAIOSA,39.45989,-0.38872,Entire home/apt,68,30,0,,,3,113,0,
1162340489244318483,62. Habitación Doble AVE-Joaquin Sorolla,33806568,Jorge,JESUS,LA RAIOSA,39.458883427786844,-0.3866467130576761,Private room,34,1,22,2024-09-04,5.74,17,123,22,
1162352500502640613,Limpia y tranquila habitación,505869178,Ariel,BENICALAP,BENICALAP,39.491068,-0.3838703,Private room,32,1,0,,,2,269,0,
1162354959931254080,Elegante Apartamento con Terraza,578834646,Silvia,PATRAIX,PATRAIX,39.459683244699704,-0.39042731037696843,Entire home/apt,88,45,1,2024-07-01,0.37,3,189,1,
1162357432985698192,Tranquila habitación en Valencia,505869178,Ariel,BENICALAP,BENICALAP,39.491068,-0.3838703,Private room,32,1,0,,,2,269,0,
1162806851463829247,Nuevo Apartamento Playa Mediterraneo 01,579165591,Sandro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4648498,-0.3290136,Entire home/apt,109,1,4,2024-09-06,1.58,4,51,4,HV-1530
1162823764715571594,Cozy City Center Room,413117843,Yassine,CIUTAT VELLA,LA SEU,39.47635,-0.37358,Private room,50,2,3,2024-07-16,0.83,1,75,3,
1162827535117906579,The Trafalgar Apartment 04 by Florit Flats,42125633,Florit,CAMINS AL GRAU,LA CREU DEL GRAU,39.46170631809342,-0.3438219055283243,Entire home/apt,148,1,3,2024-08-14,0.87,29,321,3,VT-55180-V
1162845472742744872,Luxury apartment Ruzafa,125037312,Claudia,L'EIXAMPLE,RUSSAFA,39.462507592297996,-0.3750866811007662,Entire home/apt,90,30,1,2024-09-12,1,31,245,1,
1162857948365543656,Habitación nueva con doble balcón en Valencia,504121118,Arnau,CIUTAT VELLA,LA XEREA,39.47309232486306,-0.3694315093837172,Private room,28,31,0,,,7,175,0,
1162877896398503657,"Playa & Sol 6 personas en ""El Cabanyal""",198340702,Edgar,POBLATS MARITIMS,EL GRAU,39.46257983237814,-0.3306772259301059,Entire home/apt,82,1,24,2024-09-16,7.58,24,69,24,
1162900042450819314,GuestReady - A perfect stay in Ciutat Vella,579185050,Lara,CIUTAT VELLA,LA SEU,39.47583521773489,-0.37775202364514365,Entire home/apt,126,1,6,2024-09-13,2.00,1,309,6,
1162985846438150253,Apartamento Ribera,125037312,Claudia,PATRAIX,PATRAIX,39.46399,-0.39487,Entire home/apt,62,30,0,,,31,166,0,
1163015754466847257,Beach Flat for Family & Groups,44450805,Sergio,CAMINS AL GRAU,LA CREU DEL GRAU,39.4607258,-0.3426461,Entire home/apt,106,4,2,2024-09-03,1.82,35,130,2,VT-50926-V
1163075998047733307,Modern LOFT-Apartment near The City Center,513997824,Yana,ALGIROS,L'AMISTAT,39.47151,-0.35182,Entire home/apt,,5,4,2024-08-27,2.61,12,0,4,
1163084711127172161,Modern Apartment in LOFT-style near City Center,513997824,Yana,ALGIROS,L'AMISTAT,39.47261,-0.35158,Entire home/apt,86,5,0,,,12,11,0,
1163126427478196305,Cozy Appartament in Valencia,221134417,Olena,L'OLIVERETA,NOU MOLES,39.47261,-0.40119,Private room,,2,0,,,1,90,0,
1163284629470647002,Apartamentos Espigas  con terraza privada,185183273,Maria Ángeles,POBLATS MARITIMS,NATZARET,39.451996082909304,-0.3314775664851649,Entire home/apt,100,2,8,2024-08-26,2.96,2,238,8,
1163489580396028224,Charming Room,579344672,Radu Mihail,POBLATS MARITIMS,NATZARET,39.44847545007625,-0.3352971133606398,Private room,30,1,4,2024-09-10,2.11,2,357,4,
1163513861281020692,"Central, great wifi",562037676,L,QUATRE CARRERES,MONT-OLIVET,39.45891849482649,-0.363440059379946,Entire home/apt,,28,1,2024-06-22,0.34,1,0,1,
1163528247096391866,Single Standard Viveros,579351535,Livensa Living,LA SAIDIA,MORVEDRE,39.4851576,-0.3752845,Entire home/apt,,1,5,2024-08-26,5,2,0,5,
1163552986929855056,Habitación en suite privada,546207676,Esteban Javier,QUATRE CARRERES,MONT-OLIVET,39.46094679999999,-0.3631957,Private room,93,2,8,2024-09-01,2.53,1,227,8,
1163600953535092881,Miniapt. Torres Serrano/río/parque,33118074,Christian,LA SAIDIA,MORVEDRE,39.48193,-0.3767,Entire home/apt,,7,6,2024-08-31,1.75,4,4,6,
1163656449564408787,Renovated flat with 3 bedrooms,87010317,Jose,EXTRAMURS,ARRANCAPINS,39.4634729,-0.3827259,Entire home/apt,70,30,0,,,1,309,0,
1163681614190020894,Loft 3 en el centro,568348898,Holidu,CIUTAT VELLA,EL CARME,39.47977202434867,-0.37992674477462574,Entire home/apt,70,1,3,2024-09-07,0.82,1,360,3,VT-37982-V
1163734764710017246,Cómoda y tranquila habitación,579182844,Eliyer Elizabeth,BENICALAP,BENICALAP,39.4984679802163,-0.3916434198617935,Private room,31,1,1,2024-09-14,1,1,263,1,
1163745981468488187,Habitación Valencia centralizada,549911272,Ana Julia,L'OLIVERETA,NOU MOLES,39.47177,-0.4016,Private room,35,1,12,2024-09-08,3.27,1,356,12,
1163746965699797361,Hab.1| C.Artes | Memory foam | 2WC| Fast Wi-Fi,558878496,Gemma,ALGIROS,L'AMISTAT,39.473861916671225,-0.35254082433076445,Private room,29,1,24,2024-09-01,6.37,13,36,24,
1163759102830796537,Habitación en ambiente familiar,562177961,Bianca,LA SAIDIA,MARXALENES,39.48452660836068,-0.38072112947702413,Private room,37,1,1,2024-06-08,0.29,1,264,1,
1163783300301070984,Nuevo Apartamento Playa Mediterraneo 02,579165591,Sandro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4648498,-0.3290136,Entire home/apt,99,1,0,,,4,43,0,HV-1530
1163876965290607957,Sweet Suites,579448331,JosÉ MarÍA,CAMINS AL GRAU,AIORA,39.4659676,-0.3480122,Entire home/apt,97,6,6,2024-09-08,1.67,1,170,6,
1164231548177209798,Boat at Marina de Valencia - ideal for couples,579521164,Sergei,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46333966859443,-0.32630932413363434,Entire home/apt,36,6,0,,,1,165,0,
1164241406860052827,Ciudad de las Ciencias,7141454,Rosa,QUATRE CARRERES,MONT-OLIVET,39.46008159911827,-0.3629263174696164,Private room,,1,1,2024-06-02,0.28,2,0,1,
1164254550249584393,Nuevo Apartamento Playa Mediterraneo 04,579165591,Sandro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4648498,-0.3290136,Entire home/apt,99,1,1,2024-07-16,0.46,4,18,1,HV-1530
1164256384422497716,Nuevo Apartamento Playa Mediterraneo 03,579165591,Sandro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4648498,-0.3290136,Entire home/apt,104,1,6,2024-08-28,1.88,4,20,6,HV-1530
1164474439361283295,habitación   I.   2 huéspedes centro,171079996,Inma,CIUTAT VELLA,EL MERCAT,39.47157226113592,-0.37872678771346896,Private room,41,1,10,2024-08-30,3.75,4,95,10,
1165345470135775720,Lofts J.Mª Orense D. Amplio y cercano a la playa.,261017982,Carlos,ALGIROS,LA CARRASCA,39.47311211379254,-0.33940774232788407,Entire home/apt,118,4,16,2024-09-15,4.40,8,187,16,VT-56147-V
1165362769373595388,Lofts J.Mª Orense B,261017982,Carlos,ALGIROS,LA CARRASCA,39.472963040597364,-0.3395364883605989,Entire home/apt,116,4,15,2024-09-07,4.33,8,169,15,VT-56146-V
1165649977625159318,Apartment in Ruzafa 2,456135217,Julio,L'EIXAMPLE,RUSSAFA,39.4608,-0.36939,Entire home/apt,148,3,13,2024-09-14,3.64,53,179,13,
1165691331867335104,Valencia Studios by Olala Homes,129000409,Olala Homes,PATRAIX,FAVARA,39.454348835599355,-0.3926998648237112,Entire home/apt,138,1,3,2024-08-20,1.22,2,344,3,
1165696585581501667,Acogedor Vacacional Soleado,12524685,David,LA SAIDIA,TORMOS,39.49006,-0.37813,Entire home/apt,,7,3,2024-08-23,1.96,18,0,3,
1165713393838961870,Lofts J.Mª Orense A. New and close to the beach.,261017982,Carlos,ALGIROS,LA CARRASCA,39.472967181523764,-0.3395418527786287,Entire home/apt,121,4,12,2024-09-09,3.53,8,252,12,VT-56139-V
1165738173543852118,Lofts J.Mª Orense E. Moderno y cercano a la playa.,261017982,Carlos,ALGIROS,LA CARRASCA,39.47314110021003,-0.3393970134918245,Entire home/apt,113,4,16,2024-09-08,4.36,8,164,16,VT-56140-V
1165753868951604420,Apartamento incrible en Valencia,421433135,Rodrigo,CAMINS AL GRAU,PENYA-ROJA,39.459847594843566,-0.3509314284426508,Entire home/apt,,3,12,2024-08-23,4.14,1,0,12,
1165759673490613351,Balty cosy motorhome,185597380,Davy,POBLATS MARITIMS,LA MALVA-ROSA,39.47849710757518,-0.326437238867326,Entire home/apt,75,2,1,2024-06-28,0.36,1,258,1,
1165860739287254135,Habitación en alquiler,555511100,Aishah,L'OLIVERETA,TRES FORQUES,39.46925303947703,-0.4057357868151236,Private room,24,1,0,,,1,261,0,
1165968753870123235,Tradicional Casa con patio. Ruzafa,123160301,Place Your Place,L'EIXAMPLE,RUSSAFA,39.46088597289703,-0.3733373433351517,Entire home/apt,303,4,2,2024-08-30,0.86,62,13,2,VT-53343-V
1166080548977047901,Lofts J.Mª Orense C.,261017982,Carlos,ALGIROS,LA CARRASCA,39.47295475874383,-0.3394613865081819,Entire home/apt,122,4,10,2024-09-14,2.75,8,162,10,VT-56142-V
1166370025134635547,Habitación amanecer,502476336,Celina,QUATRE CARRERES,NA ROVELLA,39.45354741406286,-0.3643198735133852,Private room,35,1,4,2024-06-16,1.10,2,88,4,
1166402912467227794,Hermoso piso totalmente amoblado,564268753,Carlos,QUATRE CARRERES,EN CORTS,39.4566029,-0.3713901,Entire home/apt,,28,0,,,1,0,0,
1166514228345827750,Mercado Central Suites 2 Dormitorios,308967204,Coroa Gestion,CIUTAT VELLA,EL MERCAT,39.474827270227706,-0.3787021897253596,Entire home/apt,193,1,0,,,24,177,0,
1166541340650946555,NEW Modern loft near city center,580093295,Guillermo,JESUS,LA RAIOSA,39.4615950964186,-0.38754842775990284,Entire home/apt,90,2,6,2024-09-09,1.86,1,333,6,
1166544058631059696,Mercado Central Suites 2 Hab. y terraza,308967204,Coroa Gestion,CIUTAT VELLA,EL MERCAT,39.47265872415365,-0.3770160247196989,Entire home/apt,202,1,0,,,24,178,0,
1166550497348019724,Mercado Central Suites Dúplex y Terraza,308967204,Coroa Gestion,CIUTAT VELLA,EL MERCAT,39.47266,-0.37745,Entire home/apt,216,1,3,2024-08-18,1.06,24,186,3,
1166582037350893989,Habitacion barata cerca Ruzafa (C),30004324,Guillaume,QUATRE CARRERES,EN CORTS,39.4523143,-0.3720039,Private room,30,1,15,2024-08-30,4.09,3,42,15,
1166651585371303436,Habitación tranquila,54953886,Noé,ALGIROS,CIUTAT JARDI,39.46905880041816,-0.3437099432826681,Private room,,11,13,2024-09-03,4.43,2,0,13,
1166676293535294368,Felicidad en la playa Malvarrosa,580162767,Dirk,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4741743,-0.326197,Entire home/apt,99,2,10,2024-09-13,3.45,6,165,10,
1166702845149535390,Apartamento soleado,91261970,Majo Y Aurelio,L'EIXAMPLE,RUSSAFA,39.46033321046927,-0.36886607619100975,Entire home/apt,117,1,23,2024-09-16,7.42,4,247,23,
1166789517126308212,Lovely apartment near the beach,135344367,Ilearn Innovaciones,CAMINS AL GRAU,AIORA,39.464092589985505,-0.3442590084566228,Entire home/apt,158,2,7,2024-08-21,2.23,2,226,7,
1167154446108080485,"Habitación Cerca a la Playa, Artes y Las Ciencias",100626096,Jean,CAMINS AL GRAU,AIORA,39.4655122,-0.3367081,Private room,26,2,13,2024-09-18,3.58,2,139,13,
1167154528167675524,Beautiful flat in Valencia's historic centre,417948112,Alexandra,CIUTAT VELLA,SANT FRANCESC,39.471422166084544,-0.37898416781192595,Entire home/apt,58,3,9,2024-08-18,2.67,137,233,9,
1167155530493966130,Wonderful and bright flat in Ciutat Vella,417948112,Alexandra,CIUTAT VELLA,EL MERCAT,39.47354,-0.37734,Entire home/apt,58,3,10,2024-09-01,2.94,137,205,10,
1167179054870390178,Habitación individual en VLC,63788795,Luis Alberto,QUATRE CARRERES,MONT-OLIVET,39.45689799717555,-0.3655956797012383,Private room,31,2,3,2024-09-16,0.90,4,166,3,
1167180379724236346,Piso céntrico de 2 habitaciones,577546308,Francisco,PATRAIX,PATRAIX,39.4659271110517,-0.3904495601587828,Entire home/apt,,3,5,2024-08-15,1.70,2,0,5,
1167257375393650857,Loft valencia isla formentera B,505036561,Adriana,QUATRE CARRERES,MALILLA,39.44735,-0.38025,Entire home/apt,87,1,5,2024-08-31,1.85,32,75,5,
1167259671451998495,2 Habitaciones privadas,386544487,Brenda,PATRAIX,SAFRANAR,39.46172393847595,-0.39821808784572627,Private room,31,3,1,2024-07-10,0.42,1,165,1,
1167260183898387745,Sunlit Historic apartment in Valencia City Center,30141190,David,LA SAIDIA,MORVEDRE,39.48155,-0.37477,Entire home/apt,119,3,8,2024-09-10,3.58,8,111,8,VT-43877-V
1167386987182367214,Habitación doble y equipada.,63788795,Luis Alberto,QUATRE CARRERES,MONT-OLIVET,39.45694128528062,-0.36559516508179124,Private room,42,2,4,2024-08-22,1.10,4,87,4,
1167504421205283446,"Magnífico piso en las Artes, cerca al centro",580397130,Felipe,QUATRE CARRERES,MONT-OLIVET,39.46079732581988,-0.3625411992427402,Entire home/apt,103,2,11,2024-09-15,3.71,1,25,11,
1167570788888187878,Habitación luminosa y céntrica,351191750,Nazer,QUATRE CARRERES,NA ROVELLA,39.45247681104483,-0.3689037471584822,Private room,28,1,7,2024-08-29,2.06,1,39,7,
1167725767229003798,"Céntrico, práctico, comodo",198156724,Monica,EXTRAMURS,EL BOTANIC,39.47215,-0.38536,Entire home/apt,69,2,21,2024-09-12,6.18,1,21,21,
1167767575129201907,Hab. Doble Cerca de playa y Ciudad de las Artes,100626096,Jean,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.465058764452884,-0.33571228002885034,Private room,35,2,2,2024-09-08,0.92,2,236,2,
1167871462216839242,Velázquez,178009159,Sergii,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4691315,-0.3303109,Entire home/apt,86,2,12,2024-09-01,3.71,10,176,12,
1167967267309236312,Beautiful & charming Loft in Russafa (Soho),44450805,Sergio,L'EIXAMPLE,RUSSAFA,39.4630645,-0.3722803,Entire home/apt,150,4,0,,,35,119,0,
1168000630843459864,Luxury & Comfort Seasonal Stays,22311795,Charlie,EXTRAMURS,LA PETXINA,39.47322,-0.3878,Entire home/apt,,30,0,,,1,17,0,
1168021225817945165,"fantastic  new apartment, garaje",211991268,ValenciaGUEST,RASCANYA,SANT LLORENS,39.49444,-0.36276,Entire home/apt,122,1,7,2024-08-21,2.23,83,91,7,
1168030039689753520,Loft valencia Isla Formentera A,505036561,Adriana,QUATRE CARRERES,MALILLA,39.44848,-0.38116,Entire home/apt,79,1,13,2024-09-15,3.61,32,63,13,
